Job_ID,Job_Title,Min_YOE,Est_Salary,JD_Trans,L1,L2,L3,L4,MinL,Location,VN,Remote,W_Term,W_Term_2,W_Term_3,W_Term_4,Data_Engineer,Data_Analyst,Data_Scientist,Business_Analyst,Business_Intelligence,Combined_role,Others
4766,Solution Architect,5,5000,"5+ years experience working as a Solution Architect in the banking or FinTech sectors; Track record of thought leadership or T-Shaped skills around diverse technologies like Core banking, Payments, Risk management, Cloud, Security, Database, Data Analytics",2,,,,2,HCM,1,0,Fulltime,Hybrid,,,0,0,0,0,0,0,1
4765,Machine Learning Engineer,3,3000,Experience with Deep Learning fundamentals; Experience in building models for time series or sequential data (e.g. in NLP),2,,,,2,HCM,1,0,Fulltime,,,,1,0,0,0,0,0,0
4463,Data Scientist,3,3000,"** At Least 3 years of Experience Working as a data Scientist or AI Engineer Position, *** Bonus reward for the introduction.",2,,,,2,HN,1,0,Fulltime,,,,0,0,1,1,0,1,0
4762,Data Analyst Intern,0,170,"Recruit 05 students in the 3rd year, 4 years of economic or IT industry",0,,,,0,HN,1,0,Fulltime,,,,0,1,0,0,0,0,0
4761,Data Engineer Intern / Fresher,0,850,"Proficient in Python/Java, SQL or any high-level programming languages; Familiar with SQL and NoSQL databases (MySQL, PostgreSQL, MongoDB etc.)",0,1,,,0,HCM,1,0,"Fulltime,",Part-time*,,,1,0,0,0,0,0,0
4760,Senior Operations Data & System Analyst ( HR Marketing Domain ),1,1000,"Fluent in Microsoft Excel; Knowledge of ATS, HR System, Power BI/Google Data Studio, Google Analytics is a plus",1,2,,,1,HN,1,0,Fulltime,,,,0,1,0,0,0,0,0
4759,Middle Data Scientist,3,3000,"HN needs to recruit 1 Senior or Middle Data Scientist 3 years of experience; Salary up to 2,500 - 3000 $, 14 months salary 1 year.",2,,,,2,HN,1,0,Fulltime,,,,0,0,1,0,0,0,0
4757,Data / Big Data Engineer,7,4235,HCM,2,,,,2,HCM,1,0,Fulltime,,,,1,0,0,0,0,0,0
4756,Data Engineer,5,2330,"Job #Remote for #Data #engineer from 5 years of experience with offer up to 55m, social insurance and #Macbook",2,,,,2,Remote,1,1,Fulltime,,,,1,0,0,0,0,0,0
4755,Data Analyst ( Mekong Captial - Investee Company ),3,2200,At least 3-5 years in a similar role as Data Analyst/Engineer.,2,,,,2,HCM,1,0,Fulltime,,,,0,1,0,0,0,0,0
4754,"AI Governance, Senior Manager",5,5000,"5 years and above in implementing AI/ML initiatives ( AI/ML use case vision management, AI/ML engines integration with front-end applications…)",4,,,,4,HCM,1,0,Fulltime,Hybrid,,,0,0,0,0,0,0,1
4753,AI / Machine Learning Engineer,NA,3000,"Good programming skill using Python or C++; Knowledge of data structures, and algorithms with complexities",1,2,,,1,HCM,1,0,Fulltime,,,,1,0,1,0,0,1,0
4417,Senior Data Engineer,2,2500,"** Experience as a team Leader in Previous Positions is a must., *** Bonus reward for the introduction.",2,3,,,2,HCM,1,0,Fulltime,,,,1,0,0,0,0,0,0
4752,Data Analyst ( Viettel Telecom ),1,1250,"1 - 2 years' Data Analysis experience; Proficient in SQL, Exploratory Data Analysis, Data Visualization, Tableau, QLikView, PowerBI, ...",1,,,,1,HN,1,0,Fulltime,,,,0,1,0,0,0,0,0
4751,Senior Consultant | Data & Analytics,1,3000,Data engineering trainings and certifications is a value add; Computer skill: Fluency in data analytics tools,2,3,,,2,HN,1,0,Fulltime,,,,1,0,0,0,0,0,0
4750,Business Intelligence Leader,2,2500,"Have experience from 2 years or more in the equivalent position; Proficient use of Excel, SQL, Power Bi tools.",2,3,,,2,HN,1,0,Fulltime,,,,0,0,0,0,1,0,0
4749,Data Engineer Intern / Fresher,0,850,"Proficient in Python/Java, SQL or any high-level programming languages; Familiar with SQL and NoSQL databases (MySQL, PostgreSQL, MongoDB etc.)",0,1,,,0,HCM,1,0,"Fulltime,",Part-time*,,,1,0,0,0,0,0,0
4255,Data Ambassador,0,NA,"The article sharing ""Datajobs.vn"" is the most heart + likes (> = 20) will be given 03 free mentoring sessions (Mentors options, a maximum of 300k). Priority is given to sharing to the high school and university/college-level student communities (1-2).",0,1,,,0,Remote,1,1,"Part-time,",Freelancer,,,0,0,0,0,0,0,1
4748,Big Data Engineer ( Spark / Hadoop / Kafka ),2,3000,"At least 2+ year of experience; Experience with container technology (docker, kubernetes), micro-services, big data processing (spark, kafka, hdfs…), monitoring toolsets (E.g. Loki, Prometheus, Grafana, Sentry) is a BIG PLUS",1,2,,,1,HCM,1,0,Fulltime,,,,1,0,0,0,0,0,0
4396,Data Lake Developer,3,1900,"**At least 3 years experience in any following data analysis programming languages: Python, R, Java, Scalar, Spark is a must; Extensive expertise in Big Data.,***Th??ng BONUS cho ng???i gi?i thi?u.",1,2,,,1,HCM,1,0,Fulltime,,,,0,0,0,0,0,0,1
4747,Data Engineer ( Big Data Database / Python / Java ),3,3000,"Strong programming skills (Python, Java) with a demonstrated ability to write high-quality and testable code",2,,,,2,HCM,1,0,Fulltime,,,,1,0,0,0,0,0,0
4746,Data Scientist ( FPT Telecom ),3,1485,"Understand the techniques and algorithms Machine Learning, such as KN-SNN, Naive Bayes, SVM, Decision Tree, Random Forests, ...",2,,,,2,HN,1,0,Fulltime,,,,0,0,1,0,0,0,0
4745,Data Analyst,0.5,1200,6-month to 1-year experience in reporting and data analyzing,1,,,,1,HCM,1,0,Fulltime,,,,0,1,0,0,0,0,0
4744,Intermediate Analyst Valuation and Financial Reporting,NA,1250,"At least Bachelor’s degree in actuarial, mathematics, statistic or finance; Preferable 3 actuarial exams; Preferable 1 year of experience working in actuarial department",1,,,,1,HCM,1,0,Fulltime,,,,0,1,0,0,0,0,0
4743,Information Systems Analyst,2,1500,"2-5 years of experience in an IS Analyst analyst role; Experience with SQL programming and/or MS SQL database.; Experience with requirements gathering, stakeholder interviews, business process mapping, data modeling, creating data sets.",1,2,,,1,HN,1,0,Fulltime,,,,0,1,0,0,0,0,0
4742,Data Scientist | Business Intelligence,6,2965,HN Job Data Scientist / Business Intelligence - Min 6y exp. OFFER UPTO 70M.,2,,,,2,HN,1,0,Fulltime,,,,0,0,1,0,1,1,0
4741,Big Data Engineer,5,2965,HN,2,,,,2,HN,1,0,Fulltime,,,,1,0,0,0,0,0,0
4740,Senior Data Engineer ( FPT IS ),NA,2200,HN - FPT IS tìm ki?m Data Engineer Level Senior; OFFER: 2K2,2,,,,2,HN,1,0,Fulltime,,,,1,0,0,0,0,0,0
4739,Data Engineer,3,NA,"Remote Job recruits Data Analysta Engineer from 3 years of experience, English communication.",2,,,,2,Remote,1,1,Fulltime,,,,1,0,0,0,0,0,0
4738,Data Specialist ( urgent ),3,1355,"Male Data Specialist (Urgent); Amigo salary: 20,000,000 - 32,000,000 VND; Experience in deploying one of the solutions Data Analytics, Business Inteligence, Data Warehouse, Data Lake ...",2,,,,2,HN,1,0,Fulltime,,,,0,0,0,0,0,0,1
4736,Data Engineer,5,2330,"Looking for Data engineer, with: Remote working 100%; 5 years of experience; Good communication in English; Salary: up to 55 M vnd Gross",2,,,,2,Remote,1,1,Fulltime,,,,1,0,0,0,0,0,0
4735,Senior Data Engineer,3,2500,HN Data Engineer from 3 years of experience (without English) .offer ~ $ 2500.,2,,,,2,HN,1,0,Fulltime,,,,1,0,0,0,0,0,0
4733,Senior Data Analyst | Reseacher | Data Scientist,5,5000,"Senior data analyst: Requirements from 5 years of experience, offer 2000 - 3500 $; Reseacher (suitable for you to do data scientist or good at math, like research), offer 3000 - 5000 $",2,,,,2,HN,1,0,Fulltime,,,,0,1,1,0,0,1,0
4732,Data Engineer,3,2500,"Advanced SQL kinh nghi?m, with an understanding of writing performant queries; Extensive experience in data modeling at a project level, and how to run in an automated manner.",2,,,,2,HCM,1,0,Fulltime,,,,1,0,0,0,0,0,0
4731,Data Analyst Leader,NA,2200,Excel (Advanced – Inc Power Pivot); Competent in creation and management of operational reporting using SQL and SSRS.; Experience using the Microsoft BI Platform to create meaningful views to analyse data.,2,3,,,2,HCM,1,0,Fulltime,,,,0,1,0,0,0,0,0
4730,Data Monitoring Engineer ( Splunk ),NA,2500,"Strong kinh nghi?m of data models, enrichment and automation; Strong understanding of Data Visualization, Reporting, Structured and Unstructured data; Hands on experience in scripting languages, regular expressions, and query languages such as SQL, SPL, etc. to automate tasks and manipulate data.",1,2,,,1,HCM,1,0,Fulltime,Hybrid,,,1,0,1,0,0,1,0
4729,Environmental Analyst,3,1800,Excellent data analysis skills; kinh nghi?m with Power BI is preferred; At least 3 years' experience in the garment/textile industry with environmental sustainability background would be preferable;,2,,,,2,VN,1,0,Fulltime,,,,0,1,0,0,0,0,0
4728,Senior Business Intelligence Leader,5,3500,"You possess 5-10 years of working experience in Business Intelligence & Business Consultant; Must have: PowerBI, SQL; Prefer: Microsoft Azure, Python",2,3,,,2,HCM,1,0,Fulltime,,,,0,0,0,0,1,0,0
4727,Regional Data Governance Manager,5,4500,"Highly skilled and experienced in Python, Spark and SQL.; Experience with building ETL data pipelines; Experience with managing data infrastructures, governance, privacy, and mapping or developing data transfer in integration interfaces.",4,,,,4,HCM,1,0,Fulltime,,,,0,0,0,0,0,0,1
4726,Pricing Analyst ( Finance Background ),2,1600,"At least 2 years of working experience as a pricing /finance analyst; Microsoft Office (especially MS Excel), Power BI",1,2,,,1,HCM,1,0,Fulltime,,,,0,1,0,0,0,0,0
4725,"Junior Data Engineer ( Python, SQL, Linux )",0,1000,"Fresh graduate or incoming graduate; Skills: Python, SQL, Spark, Linux",0,1,,,0,HN,1,0,Fulltime,,,,1,0,0,0,0,0,0
4724,Computer Vision Engineer,NA,2500,Master's or Ph.D. in computer science or a related field with a focus on computer vision; Proven experience as a computer vision architect or lead developer on computer vision projects,1,2,,,1,HCM,1,0,Fulltime,Hybrid,,,1,0,0,0,0,0,0
4723,Data Engineer,3,2000,"Having SQL knowledge and working experience with relational databases, the author query (SQL) as well as working familiar with many types of databases",2,,,,2,HN,1,0,Fulltime,,,,1,0,0,0,0,0,0
4722,Data Engineer ( Big Data Database / Python / Scala ),1.5,1300,Experienced from 1.5 years working on Big Data systems,1,2,,,1,HN,1,0,Fulltime,,,,1,0,0,0,0,0,0
4721,Senior Data Engineering Specialist,2,1500,2-5 years of experience in the position of data engineer or in the same role.,2,,,,2,HN,1,0,Fulltime,,,,1,0,0,0,0,0,0
4720,Senior Operations Data & System Analyst ( HR Marketing Domain ),1,1000,"Fluent in Microsoft Excel; Knowledge of ATS, HR System, Power BI/Google Data Studio, Google Analytics is a plus",1,2,,,1,HN,1,0,Fulltime,,,,0,1,0,0,0,0,0
4718,"Big Data Engineer ( Spark, Kafka )",2,2500,At least 2 years of experience in Data/ Big Data Engineer,1,2,,,1,HCM,1,0,Fulltime,,,,1,0,0,0,0,0,0
4717,Data Analyst,NA,2000,"Have experience in scripting with SQL, Spark, R/ Python; Work experience as a data analyst is a plus",1,2,,,1,HN,1,0,Fulltime,,,,0,1,0,0,0,0,0
4716,Data Engineer ( AWS Cloud ),4,1485,Hanoi needs to recruit Data Analysta Engineer urgently; AWS Cloud experience; Salary: 25-35m + Hot project bonus + Excellent personal bonus; Good English; Minimum 4 years of experience,2,,,,2,HN,1,0,Fulltime,,,,1,0,0,0,0,0,0
4715,Senior Data Engineer,NA,NA,Cau Giay Project for Sing Customers recruiting Senior #Data Engineer Good En Join project. Good offer.,2,,,,2,HN,1,0,Fulltime,,,,1,0,0,0,0,0,0
4713,Data Engineer,1,1270,"HN The project to the end of 2023 needs to recruit data engineer, +1 years of experience, experience SQL Database Design",1,2,,,1,HN,1,0,Fulltime,Contract,,,1,0,0,0,0,0,0
4712,Data Scientist,3,2500,"HN recruited Data Scientist from 3 years of experience Join Team Product developed SP AI, Eng Good. Offer ~ $ 2500.",2,,,,2,HN,1,0,Fulltime,,,,0,0,1,1,0,1,0
4711,Data Engineer,5,2330,"Remote full-time job #data engineer 5+ years of experience, we communicate well, offer max 55m gross (paid BH). MAC level.",2,,,,2,Remote,1,1,Fulltime,,,,1,0,0,0,0,0,0
4710,AI Solution Engineer,NA,5500,"Master's degree or higher in Computer Science, Computer Engineering, physics or other related disciplines, with a preference for specialization in AI, machine learning, or data science",2,,,,2,HCM,1,0,Fulltime,,,,1,0,1,0,0,1,0
4707,Data Analyst,NA,2000,Coding skills in SQL and Python are required. Any other language is a plus.,1,2,,,1,HCM,1,0,Fulltime,Hybrid,,,0,1,0,0,0,0,0
4706,Data Partner,4,3000,Min 4 years of solid experience in data and AI related fields; Min 2 years of experience in a stakeholder management position; Experience in working with SQL and Excel,2,3,,,2,HN,1,0,Fulltime,,,,1,0,0,0,0,0,0
4705,Appointed Actuary,10,5000,"Having 10 years experience in life or health insurance, or at least 5 years experience since becoming a fellow of one of internationally accredited associations of actuaries; Excellent conceptual, analytical and financial skills",2,,,,2,HCM,1,0,Fulltime,,,,0,0,0,0,0,0,1
4704,Head of AI,7,8000,"A minimum of 7-10 years of relevant experience, including a track record of developing and implementing AI models",2,,,,2,Remote,1,1,Fulltime,,,,0,0,0,0,0,0,1
4703,Senior Data Analyst,5,7575,"Proven experience as a Data Analyst or similar role, with a focus on data tracking and analysis.",2,,,,2,HCM,1,0,Fulltime,,,,0,1,0,0,0,0,0
4702,Data Analyst ( Viettel DAC ),NA,3000,Knowledge of the corresponding data analysis and output problems; Exploratory Data Analysis (Edata Analyst).,1,2,,,1,HN,1,0,Fulltime,,,,0,1,0,0,0,0,0
4701,Finance Analyst,3,2200,"Advanced Excel skill typically preferred; already familiar with other tools such as PowerBI, PowerQuery; Exceptional analytical and quantitative problem-solving skills",2,,,,2,HCM,1,0,Fulltime,,,,0,1,0,0,0,0,0
4700,Big Data Hadoop Developer,1,2000,Have at least 1 year of experience in the relevant technologies,1,2,,,1,HN,1,0,Fulltime,,,,1,0,0,0,0,0,0
4699,"Finance Controlling Assistant Manager ( Strong At Power BI, Fluent English )",6,2200,At least 6 years in same or similar role; Solid practical experience in building data modeling and implement visualization on Power BI; Excellent at Microsoft Excel,2,4,,,2,HCM,1,0,Fulltime,,,,0,1,0,0,1,1,0
4698,Data Engineer,4,1695,(Remote) - recruiting data analysta engineer salary 40m; English written and speaking well is an advantage; Minimum 4 years of experience,2,,,,2,Remote,1,1,Fulltime,,,,1,0,0,0,0,0,0
4697,Data Scientist,3,2500,HN recruited Data Scientist from 3 years of experience. Good English communication. Offer ~ 2500 $. 14th salary/year.,2,,,,2,HN,1,0,Fulltime,,,,0,0,1,1,0,1,0
4695,Business Intelligence Leader,NA,NA,"Hanoi Search Business Intelligence Leader - HR Saas Product; 2 years of experience leader; Proficient Powerbi, SQL, R, Python ...",2,3,,,2,HN,1,0,Fulltime,,,,0,0,0,0,1,0,0
4693,Senior Data Privacy,4,4000,Manpower recruits the location of Senior Data Analysta Privacy (Remote) up to $ 4000; From 4 years of experience in the Data Privacy position,2,,,,2,Remote,1,1,Fulltime,,,,0,0,0,0,0,0,1
4691,Data / Big Data Engineer,7,4235,HCM,2,,,,2,HCM,1,0,Fulltime,,,,1,0,0,0,0,0,0
4689,"Data Scientist (C++, Python )",NA,3000,"Good programming skill using Python or C++; Knowledge of data structures, and algorithms with complexities",1,2,,,1,HCM,1,0,Fulltime,,,,0,0,1,0,0,0,0
4688,"Big Data Engineer ( Python, Java )",NA,3000,"Strong programming skills either Python or Java, with a demonstrated ability to write high-quality and testable code.",1,2,,,1,HCM,1,0,Fulltime,,,,1,0,0,0,0,0,0
4687,Senior Data Analyst,3,2200,3-5 years of experience or more related to reporting and analysis,2,,,,2,HN,1,0,Fulltime,,,,0,1,0,0,0,0,0
4686,Strategic Planning Manager,6,2350,Collecting and analyzing data by the tools with regards to consumer behavior to find certain media with different method,4,,,,4,HCM,1,0,Fulltime,,,,0,0,0,0,0,0,1
4684,"Manager, Strategy & Operations",6,2800,"Strong conceptual, analytical, technical, and problem-solving skills with specific experience in statistical modeling (Excel and data visualization experience preferred)",4,,,,4,HCM,1,0,Fulltime,,,,0,0,0,1,0,0,0
4683,Senior Business Intelligence Engineer / Data Analyst,5,2800,"5+ years of relevant work experience in data science, business analytics, business intelligence (BI)",2,,,,2,HCM,1,0,Fulltime,,,,0,1,0,0,1,1,0
4682,"Senior Manager, Strategic Planning",10,3000,"10-15+ years of experience in a technology or consumer company; Strong financial, quantitative and analytical acumen/skills; producing fact-based, logical hypothesis and scenarios with well-thought-out conclusions",4,,,,4,HCM,1,0,Fulltime,,,,0,0,0,0,0,0,1
4681,Senior Data Scientist ( UW Strategy ),NA,3000,"Good kinh nghi?m of SQL and at least basic kinh nghi?m of 1 more programming language like Python, R, Matlab, etc.",2,,,,2,HCM,1,0,Fulltime,,,,0,0,1,0,0,0,0
4679,Blockchain Data Engineer,0,1000,"Fresh graduates or interns are welcome to apply; Basic kinh nghi?m of data analysis and visualization tools such as SQL, Python, R, and Tableau.; Excellent analytical and problem-solving skills.",0,1,,,0,HCM,1,0,Fulltime,,,,1,0,0,0,0,0,0
4678,Senior Data Governance Officer,NA,2200,"Have knowledge about database, organization query experience, data analysis; Proficient in office informatics, capable of using SQL",2,,,,2,HN,1,0,Fulltime,,,,0,0,0,0,0,0,1
4677,Business Intelligence Leader ( IT ),2,2500,Experience from 2 years or more in the equivalent position; Experience from 2 years or more in the equivalent position;,2,3,,,2,HN,1,0,Fulltime,,,,0,0,0,0,1,0,0
4676,Data Engineer ( Python | C++ ),NA,3000,"Good programming skill using Python; Knowledge of data structures, and algorithms with complexities",1,2,,,1,HCM,1,0,Fulltime,,,,1,0,0,0,0,0,0
4675,Head of Machine Learning,NA,5510,RANGE: 100 - 130 MIL VND,4,,,,4,HN,1,0,Fulltime,,,,0,0,0,0,0,0,1
4674,Data Analyst,2,NA,"Candidates graduated from relevant specialized universities, with 2 years or more experience in data analysis",1,2,,,1,HCM,1,0,Fulltime,,,,0,1,0,0,0,0,0
4673,Data Engineer Intern,0,250,"Develop and manage the data pipeline, coordinate with researchers to ensure efficient processing of large-scale data.",0,,,,0,HN,1,0,"Fulltime,",Part-time,,,1,0,0,0,0,0,0
4672,Business Data Analysis ( Intelligent ),0,155,"Final or newly graduated students majoring in marketing, economics, statistics, information technology or relevant.",0,,,,0,HCM,1,0,Fulltime,,,,0,1,0,0,0,0,0
